"id" "treatment"
"1101" 2286 "Both"
"1102" 2287 "Both"
"1103" 2295 "E2"
"1104" 2296 "Both"
"1105" 2299 "E2"
"1106" 2299 "Both"
"1107" 2302 "E2"
"1108" 2304 "Akt knockout"
"1109" 2311 "E2"
"1110" 2311 "Both"
"1111" 2312 "E2"
"1112" 2312 "Akt knockout"
"1113" 2312 "Both"
"1114" 2318 "E2"
"1115" 2318 "Both"
"1116" 2320 "E2"
"1117" 2320 "Both"
"1118" 2323 "E2"
"1119" 2323 "Akt knockout"
"1120" 2323 "Both"
"1121" 2326 "Both"
"1122" 2327 "E2"
"1123" 2327 "Both"
"1124" 2329 "E2"
"1125" 2329 "Both"
"1126" 2336 "E2"
"1127" 2336 "Both"
"1128" 2337 "Akt knockout"
"1129" 2339 "E2"
"1130" 2339 "Both"
"1131" 2341 "E2"
"1132" 2342 "Akt knockout"
"1133" 2345 "E2"
"1134" 2345 "Akt knockout"
"1135" 2345 "Both"
"1136" 2346 "E2"
"1137" 2346 "Both"
"1138" 2347 "E2"
"1139" 2347 "Both"
"1140" 2348 "E2"
"1141" 2348 "Both"
"1142" 2350 "E2"
"1143" 2350 "Both"
"1144" 2351 "Both"
"1145" 2354 "Akt knockout"
"1146" 2357 "Akt knockout"
"1147" 2358 "Both"
"1148" 2363 "E2"
"1149" 2365 "E2"
"1150" 2365 "Both"
"1151" 2367 "E2"
"1152" 2367 "Both"
"1153" 2368 "E2"
"1154" 2368 "Akt knockout"
"1155" 2368 "Both"
"1156" 2375 "E2"
"1157" 2375 "Both"
"1158" 2377 "Both"
"1159" 2380 "E2"
"1160" 2380 "Akt knockout"
"1161" 2380 "Both"
"1162" 2387 "E2"
"1163" 2387 "Akt knockout"
"1164" 2387 "Both"
"1165" 2396 "Akt knockout"
"1166" 2400 "Both"
"1167" 2402 "Both"
"1168" 2403 "Akt knockout"
"1169" 2404 "Akt knockout"
"1170" 2405 "E2"
"1171" 2405 "Both"
"1172" 2407 "E2"
"1173" 2407 "Both"
"1174" 2408 "Akt knockout"
"1175" 2416 "E2"
"1176" 2416 "Both"
"1177" 2424 "Akt knockout"
"1178" 2424 "Both"
"1179" 2427 "E2"
"1180" 2427 "Both"
"1181" 2428 "Both"
"1182" 2429 "Both"
"1183" 2432 "Akt knockout"
"1184" 2434 "E2"
"1185" 2434 "Both"
"1186" 2435 "E2"
"1187" 2438 "Akt knockout"
"1188" 2438 "Both"
"1189" 2439 "E2"
"1190" 2439 "Akt knockout"
"1191" 2439 "Both"
"1192" 2440 "E2"
"1193" 2440 "Akt knockout"
"1194" 2440 "Both"
"1195" 2443 "E2"
"1196" 2445 "Akt knockout"
"1197" 2445 "Both"
"1198" 2447 "E2"
"1199" 2447 "Both"
"1200" 2448 "Akt knockout"
"1201" 2449 "Akt knockout"
"1202" 2454 "E2"
"1203" 2454 "Akt knockout"
"1204" 2454 "Both"
"1205" 2459 "E2"
"1206" 2459 "Akt knockout"
"1207" 2459 "Both"
"1208" 2462 "Akt knockout"
"1209" 2464 "E2"
"1210" 2465 "Both"
"1211" 2466 "E2"
"1212" 2466 "Both"
"1213" 2471 "Akt knockout"
"1214" 2472 "Both"
"1215" 2476 "E2"
"1216" 2482 "E2"
"1217" 2482 "Both"
"1218" 2484 "Both"
"1219" 2485 "E2"
"1220" 2487 "Akt knockout"
"1221" 2490 "Akt knockout"
"1222" 2496 "Both"
"1223" 2498 "Both"
"1224" 2501 "E2"
"1225" 2501 "Both"
"1226" 2503 "E2"
"1227" 2503 "Both"
"1228" 2505 "E2"
"1229" 2505 "Both"
"1230" 2512 "Akt knockout"
"1231" 2513 "Both"
"1232" 2523 "Both"
"1233" 2527 "E2"
"1234" 2527 "Both"
"1235" 2528 "E2"
"1236" 2528 "Both"
"1237" 2529 "E2"
"1238" 2529 "Both"
"1239" 2531 "E2"
"1240" 2533 "E2"
"1241" 2533 "Akt knockout"
"1242" 2533 "Both"
"1243" 2534 "Akt knockout"
"1244" 2536 "Both"
"1245" 2542 "Akt knockout"
"1246" 2545 "E2"
"1247" 2545 "Both"
"1248" 2546 "E2"
"1249" 2546 "Both"
"1250" 2549 "E2"
"1251" 2555 "Both"
"1252" 2559 "Akt knockout"
"1253" 2561 "Both"
"1254" 2564 "E2"
"1255" 2564 "Both"
"1256" 2565 "E2"
"1257" 2566 "Akt knockout"
"1258" 2567 "E2"
"1259" 2567 "Both"
"1260" 2572 "E2"
"1261" 2572 "Akt knockout"
"1262" 2576 "E2"
"1263" 2576 "Both"
"1264" 2577 "Both"
"1265" 2579 "E2"
"1266" 2579 "Both"
"1267" 2582 "Both"
"1268" 2585 "E2"
"1269" 2585 "Both"
"1270" 2589 "E2"
"1271" 2589 "Akt knockout"
"1272" 2589 "Both"
"1273" 2591 "E2"
"1274" 2594 "Both"
"1275" 2595 "E2"
"1276" 2595 "Both"
"1277" 2600 "E2"
"1278" 2600 "Akt knockout"
"1279" 2602 "E2"
"1280" 2602 "Akt knockout"
"1281" 2608 "E2"
"1282" 2608 "Both"
"1283" 2610 "E2"
"1284" 2610 "Both"
"1285" 2614 "E2"
"1286" 2614 "Both"
"1287" 2619 "Akt knockout"
"1288" 2622 "E2"
"1289" 2622 "Both"
"1290" 2623 "Akt knockout"
"1291" 2623 "Both"
"1292" 2625 "E2"
"1293" 2625 "Akt knockout"
"1294" 2625 "Both"
"1295" 2626 "Akt knockout"
"1296" 2626 "Both"
"1297" 2627 "E2"
"1298" 2627 "Both"
"1299" 2628 "E2"
"1300" 2628 "Both"
"1301" 2629 "Both"
"1302" 2632 "E2"
"1303" 2632 "Akt knockout"
"1304" 2632 "Both"
"1305" 2633 "Both"
"1306" 2634 "E2"
"1307" 2637 "E2"
"1308" 2637 "Both"
"1309" 2642 "E2"
"1310" 2645 "Both"
"1311" 2646 "E2"
"1312" 2646 "Both"
"1313" 2647 "E2"
"1314" 2655 "E2"
"1315" 2655 "Akt knockout"
"1316" 2657 "E2"
"1317" 2657 "Both"
"1318" 2658 "E2"
"1319" 2658 "Both"
"1320" 2661 "E2"
"1321" 2661 "Akt knockout"
"1322" 2661 "Both"
"1323" 2662 "Akt knockout"
"1324" 2663 "E2"
"1325" 2663 "Both"
"1326" 2666 "Both"
"1327" 2667 "E2"
"1328" 2670 "E2"
"1329" 2670 "Both"
"1330" 2672 "Akt knockout"
"1331" 2679 "E2"
"1332" 2679 "Both"
"1333" 2680 "Both"
"1334" 2684 "Akt knockout"
"1335" 2692 "E2"
"1336" 2693 "E2"
"1337" 2693 "Both"
"1338" 2699 "Akt knockout"
"1339" 2700 "Both"
"1340" 2705 "Akt knockout"
"1341" 2705 "Both"
"1342" 2714 "E2"
"1343" 2714 "Akt knockout"
"1344" 2714 "Both"
"1345" 2715 "E2"
"1346" 2716 "Akt knockout"
"1347" 2717 "E2"
"1348" 2727 "Akt knockout"
"1349" 2727 "Both"
"1350" 2730 "E2"
"1351" 2730 "Both"
"1352" 2732 "E2"
"1353" 2732 "Both"
"1354" 2733 "Both"
"1355" 2736 "Both"
"1356" 2740 "E2"
"1357" 2745 "Akt knockout"
"1358" 2750 "E2"
"1359" 2750 "Both"
"1360" 2752 "E2"
"1361" 2757 "E2"
"1362" 2757 "Both"
"1363" 2760 "E2"
"1364" 2760 "Both"
"1365" 2762 "E2"
"1366" 2762 "Both"
"1367" 2765 "Akt knockout"
"1368" 2767 "Both"
"1369" 2770 "Akt knockout"
"1370" 2774 "Both"
"1371" 2775 "E2"
"1372" 2775 "Both"
"1373" 2781 "E2"
"1374" 2783 "Both"
"1375" 2785 "E2"
"1376" 2785 "Akt knockout"
"1377" 2787 "E2"
"1378" 2787 "Both"
"1379" 2789 "Both"
"1380" 2790 "Akt knockout"
"1381" 2793 "E2"
"1382" 2793 "Both"
"1383" 2795 "E2"
"1384" 2795 "Both"
"1385" 2802 "E2"
"1386" 2810 "E2"
"1387" 2810 "Both"
"1388" 2811 "Both"
"1389" 2813 "Both"
"1390" 2817 "Akt knockout"
"1391" 2817 "Both"
"1392" 2823 "Both"
"1393" 2828 "E2"
"1394" 2828 "Both"
"1395" 2834 "E2"
"1396" 2834 "Both"
"1397" 2836 "E2"
"1398" 2836 "Both"
"1399" 2845 "Akt knockout"
"1400" 2852 "Akt knockout"
"1401" 2861 "E2"
"1402" 2861 "Both"
"1403" 2864 "Akt knockout"
"1404" 2869 "Both"
"1405" 2872 "E2"
"1406" 2875 "Akt knockout"
"1407" 2879 "Akt knockout"
"1408" 2881 "E2"
"1409" 2881 "Both"
"1410" 2896 "E2"
"1411" 2897 "Akt knockout"
"1412" 2899 "Akt knockout"
"1413" 2900 "Akt knockout"
"1414" 2901 "E2"
"1415" 2901 "Both"
"1416" 2908 "E2"
"1417" 2910 "E2"
"1418" 2910 "Both"
"1419" 2913 "E2"
"1420" 2913 "Both"
"1421" 2915 "Akt knockout"
"1422" 2916 "E2"
"1423" 2916 "Both"
"1424" 2919 "Akt knockout"
"1425" 2921 "Akt knockout"
"1426" 2921 "Both"
"1427" 2922 "Akt knockout"
"1428" 2924 "E2"
"1429" 2924 "Both"
"1430" 2925 "E2"
"1431" 2927 "E2"
"1432" 2927 "Both"
"1433" 2932 "E2"
"1434" 2932 "Both"
"1435" 2933 "E2"
"1436" 2933 "Both"
"1437" 2942 "E2"
"1438" 2942 "Both"
"1439" 2944 "Both"
"1440" 2951 "Akt knockout"
"1441" 2952 "E2"
"1442" 2952 "Akt knockout"
"1443" 2952 "Both"
"1444" 2955 "Akt knockout"
"1445" 2957 "E2"
"1446" 2957 "Akt knockout"
"1447" 2959 "E2"
"1448" 2959 "Both"
"1449" 2961 "E2"
"1450" 2961 "Both"
"1451" 2968 "Akt knockout"
"1452" 2978 "Both"
"1453" 2981 "E2"
"1454" 2981 "Akt knockout"
"1455" 2981 "Both"
"1456" 2982 "E2"
"1457" 2982 "Both"
"1458" 2983 "E2"
"1459" 2983 "Both"
"1460" 2986 "E2"
"1461" 2986 "Both"
"1462" 2988 "E2"
"1463" 2988 "Both"
"1464" 2990 "Both"
"1465" 2991 "E2"
"1466" 2991 "Both"
"1467" 2999 "Both"
"1468" 3000 "E2"
"1469" 3000 "Both"
"1470" 3001 "Both"
"1471" 3010 "E2"
"1472" 3010 "Akt knockout"
"1473" 3010 "Both"
"1474" 3011 "Akt knockout"
"1475" 3013 "E2"
"1476" 3013 "Both"
"1477" 3015 "Akt knockout"
"1478" 3018 "E2"
"1479" 3018 "Both"
"1480" 3020 "E2"
"1481" 3020 "Both"
"1482" 3021 "E2"
"1483" 3021 "Both"
"1484" 3023 "Akt knockout"
"1485" 3026 "Akt knockout"
"1486" 3026 "Both"
"1487" 3036 "E2"
"1488" 3036 "Both"
"1489" 3037 "E2"
"1490" 3038 "E2"
"1491" 3041 "Both"
"1492" 3048 "Akt knockout"
"1493" 3049 "E2"
"1494" 3049 "Both"
"1495" 3055 "E2"
"1496" 3055 "Akt knockout"
"1497" 3055 "Both"
"1498" 3057 "E2"
"1499" 3057 "Akt knockout"
"1500" 3058 "Akt knockout"
"1501" 3058 "Both"
"1502" 3063 "E2"
"1503" 3063 "Both"
"1504" 3066 "E2"
"1505" 3066 "Both"
"1506" 3067 "Akt knockout"
"1507" 3069 "E2"
"1508" 3069 "Both"
"1509" 3075 "E2"
"1510" 3075 "Both"
"1511" 3076 "E2"
"1512" 3076 "Both"
"1513" 3079 "Both"
"1514" 3097 "Both"
"1515" 3102 "Akt knockout"
"1516" 3105 "Akt knockout"
"1517" 3107 "Akt knockout"
"1518" 3107 "Both"
"1519" 3108 "E2"
"1520" 3108 "Both"
"1521" 3111 "Both"
"1522" 3116 "Both"
"1523" 3117 "Both"
"1524" 3122 "Akt knockout"
"1525" 3123 "Both"
"1526" 3124 "E2"
"1527" 3124 "Both"
"1528" 3127 "Akt knockout"
"1529" 3127 "Both"
"1530" 3128 "Both"
"1531" 3134 "Akt knockout"
"1532" 3138 "E2"
"1533" 3138 "Both"
"1534" 3139 "Both"
"1535" 3141 "E2"
"1536" 3141 "Both"
"1537" 3142 "E2"
"1538" 3142 "Akt knockout"
"1539" 3144 "Both"
"1540" 3152 "Both"
"1541" 3153 "Both"
"1542" 3159 "Both"
"1543" 3166 "E2"
"1544" 3166 "Akt knockout"
"1545" 3166 "Both"
"1546" 3170 "E2"
"1547" 3181 "E2"
"1548" 3184 "E2"
"1549" 3184 "Akt knockout"
"1550" 3184 "Both"
"1551" 3185 "E2"
"1552" 3185 "Both"
"1553" 3186 "Akt knockout"
"1554" 3188 "E2"
"1555" 3188 "Both"
"1556" 3190 "E2"
"1557" 3192 "E2"
"1558" 3192 "Akt knockout"
"1559" 3192 "Both"
"1560" 3195 "E2"
"1561" 3195 "Both"
"1562" 3197 "Both"
"1563" 3201 "E2"
"1564" 3201 "Both"
"1565" 3202 "E2"
"1566" 3202 "Both"
"1567" 3209 "E2"
"1568" 3209 "Akt knockout"
"1569" 3209 "Both"
"1570" 3211 "E2"
"1571" 3211 "Both"
"1572" 3220 "Akt knockout"
"1573" 3220 "Both"
"1574" 3221 "E2"
"1575" 3221 "Both"
"1576" 3222 "Both"
"1577" 3224 "E2"
"1578" 3224 "Akt knockout"
"1579" 3225 "E2"
"1580" 3225 "Both"
"1581" 3226 "E2"
"1582" 3228 "Both"
"1583" 3231 "Both"
"1584" 3232 "E2"
"1585" 3232 "Both"
"1586" 3234 "Both"
"1587" 3235 "Akt knockout"
"1588" 3236 "E2"
"1589" 3236 "Both"
"1590" 3240 "E2"
"1591" 3240 "Both"
"1592" 3241 "Akt knockout"
"1593" 3244 "E2"
"1594" 3244 "Both"
"1595" 3248 "Akt knockout"
"1596" 3249 "Akt knockout"
"1597" 3250 "E2"
"1598" 3250 "Both"
"1599" 3252 "E2"
"1600" 3256 "Akt knockout"
"1601" 3257 "Both"
"1602" 3258 "Both"
"1603" 3259 "Both"
"1604" 3265 "E2"
"1605" 3265 "Both"
"1606" 3269 "Akt knockout"
"1607" 3269 "Both"
"1608" 3270 "E2"
"1609" 3272 "E2"
"1610" 3274 "E2"
"1611" 3274 "Both"
"1612" 3278 "E2"
"1613" 3278 "Both"
"1614" 3283 "Both"
"1615" 3284 "Both"
"1616" 3286 "E2"
"1617" 3287 "Akt knockout"
"1618" 3288 "E2"
"1619" 3290 "Both"
"1620" 3291 "E2"
"1621" 3291 "Both"
"1622" 3293 "E2"
"1623" 3293 "Akt knockout"
"1624" 3293 "Both"
"1625" 3295 "E2"
"1626" 3295 "Both"
"1627" 3297 "E2"
"1628" 3297 "Both"
"1629" 3304 "Akt knockout"
"1630" 3315 "E2"
"1631" 3315 "Both"
"1632" 3316 "E2"
"1633" 3316 "Both"
"1634" 3318 "Akt knockout"
"1635" 3319 "E2"
"1636" 3319 "Both"
"1637" 3321 "E2"
"1638" 3321 "Both"
"1639" 3323 "E2"
"1640" 3325 "E2"
"1641" 3325 "Both"
"1642" 3328 "E2"
"1643" 3328 "Akt knockout"
"1644" 3331 "Akt knockout"
"1645" 3332 "E2"
"1646" 3332 "Both"
"1647" 3339 "Akt knockout"
"1648" 3339 "Both"
"1649" 3345 "E2"
"1650" 3345 "Both"
"1651" 3347 "E2"
"1652" 3347 "Akt knockout"
"1653" 3348 "Akt knockout"
"1654" 3348 "Both"
"1655" 3349 "Akt knockout"
"1656" 3351 "E2"
"1657" 3351 "Akt knockout"
"1658" 3351 "Both"
"1659" 3352 "E2"
"1660" 3352 "Both"
"1661" 3355 "Akt knockout"
"1662" 3357 "E2"
"1663" 3358 "Akt knockout"
"1664" 3368 "Akt knockout"
"1665" 3368 "Both"
"1666" 3374 "E2"
"1667" 3374 "Both"
"1668" 3376 "Both"
"1669" 3389 "E2"
"1670" 3389 "Akt knockout"
"1671" 3389 "Both"
"1672" 3408 "Akt knockout"
"1673" 3408 "Both"
"1674" 3411 "Both"
"1675" 3412 "Both"
"1676" 3416 "Both"
"1677" 3417 "Both"
"1678" 3418 "Akt knockout"
"1679" 3418 "Both"
"1680" 3420 "E2"
"1681" 3420 "Both"
"1682" 3422 "E2"
"1683" 3422 "Both"
"1684" 3424 "Both"
"1685" 3426 "E2"
"1686" 3426 "Both"
"1687" 3427 "E2"
"1688" 3427 "Both"
"1689" 3428 "E2"
"1690" 3428 "Both"
"1691" 3434 "Akt knockout"
"1692" 3437 "Both"
"1693" 3439 "Both"
"1694" 3440 "Both"
"1695" 3443 "Both"
"1696" 3445 "Both"
"1697" 3448 "Akt knockout"
"1698" 3449 "E2"
"1699" 3449 "Akt knockout"
"1700" 3449 "Both"
"1701" 3450 "Akt knockout"
"1702" 3450 "Both"
"1703" 3451 "Akt knockout"
"1704" 3456 "Akt knockout"
"1705" 3456 "Both"
"1706" 3460 "E2"
"1707" 3460 "Akt knockout"
"1708" 3460 "Both"
"1709" 3462 "E2"
"1710" 3464 "Akt knockout"
"1711" 3472 "Akt knockout"
"1712" 3476 "Akt knockout"
"1713" 3476 "Both"
"1714" 3479 "E2"
"1715" 3479 "Both"
"1716" 3481 "E2"
"1717" 3481 "Both"
"1718" 3484 "E2"
"1719" 3484 "Both"
"1720" 3485 "Akt knockout"
"1721" 3487 "E2"
"1722" 3494 "Akt knockout"
"1723" 3496 "E2"
"1724" 3496 "Akt knockout"
"1725" 3496 "Both"
"1726" 3502 "E2"
"1727" 3502 "Both"
"1728" 3503 "E2"
"1729" 3506 "E2"
"1730" 3508 "Akt knockout"
"1731" 3511 "Akt knockout"
"1732" 3514 "E2"
"1733" 3514 "Akt knockout"
"1734" 3514 "Both"
"1735" 3516 "E2"
"1736" 3516 "Akt knockout"
"1737" 3516 "Both"
"1738" 3520 "E2"
"1739" 3520 "Both"
"1740" 3522 "E2"
"1741" 3522 "Both"
"1742" 3526 "Both"
"1743" 3531 "E2"
"1744" 3532 "Both"
"1745" 3534 "E2"
"1746" 3535 "E2"
"1747" 3538 "Both"
"1748" 3539 "E2"
"1749" 3539 "Both"
"1750" 3547 "E2"
"1751" 3547 "Both"
"1752" 3549 "E2"
"1753" 3552 "E2"
"1754" 3552 "Both"
"1755" 3555 "E2"
"1756" 3555 "Both"
"1757" 3558 "E2"
"1758" 3558 "Both"
"1759" 3565 "Akt knockout"
"1760" 3565 "Both"
"1761" 3567 "E2"
"1762" 3570 "Both"
"1763" 3571 "E2"
"1764" 3571 "Both"
"1765" 3573 "E2"
"1766" 3573 "Both"
"1767" 3574 "E2"
"1768" 3574 "Both"
"1769" 3575 "E2"
"1770" 3575 "Both"
"1771" 3576 "E2"
"1772" 3576 "Both"
"1773" 3578 "E2"
"1774" 3578 "Akt knockout"
"1775" 3578 "Both"
"1776" 3582 "E2"
"1777" 3584 "E2"
"1778" 3586 "E2"
"1779" 3586 "Both"
"1780" 3587 "Akt knockout"
"1781" 3587 "Both"
"1782" 3595 "E2"
"1783" 3595 "Both"
"1784" 3596 "Akt knockout"
"1785" 3602 "E2"
"1786" 3602 "Akt knockout"
"1787" 3602 "Both"
"1788" 3609 "E2"
"1789" 3609 "Akt knockout"
"1790" 3609 "Both"
"1791" 3610 "E2"
"1792" 3610 "Both"
"1793" 3611 "Akt knockout"
"1794" 3619 "E2"
"1795" 3619 "Both"
"1796" 3621 "E2"
"1797" 3621 "Both"
"1798" 3627 "E2"
"1799" 3627 "Akt knockout"
"1800" 3627 "Both"
"1801" 3629 "E2"
"1802" 3629 "Both"
"1803" 3630 "E2"
"1804" 3630 "Both"
"1805" 3635 "Both"
"1806" 3637 "E2"
"1807" 3637 "Akt knockout"
"1808" 3645 "E2"
"1809" 3645 "Both"
"1810" 3648 "E2"
"1811" 3649 "Akt knockout"
"1812" 3650 "E2"
"1813" 3650 "Both"
"1814" 3652 "E2"
"1815" 3652 "Both"
"1816" 3657 "E2"
"1817" 3658 "E2"
"1818" 3658 "Akt knockout"
"1819" 3660 "E2"
"1820" 3660 "Both"
"1821" 3666 "E2"
"1822" 3666 "Both"
"1823" 3672 "E2"
"1824" 3672 "Both"
"1825" 3676 "E2"
"1826" 3681 "E2"
"1827" 3681 "Both"
"1828" 3683 "Akt knockout"
"1829" 3683 "Both"
"1830" 3684 "E2"
"1831" 3684 "Akt knockout"
"1832" 3684 "Both"
"1833" 3686 "E2"
"1834" 3686 "Both"
"1835" 3690 "E2"
"1836" 3692 "Both"
"1837" 3693 "Akt knockout"
"1838" 3698 "Both"
"1839" 3710 "E2"
"1840" 3710 "Akt knockout"
"1841" 3719 "Both"
"1842" 3720 "Both"
"1843" 3726 "Both"
"1844" 3729 "Akt knockout"
"1845" 3729 "Both"
"1846" 3730 "Akt knockout"
"1847" 3730 "Both"
"1848" 3731 "Akt knockout"
"1849" 3734 "E2"
"1850" 3734 "Akt knockout"
"1851" 3734 "Both"
"1852" 3739 "E2"
"1853" 3739 "Akt knockout"
"1854" 3739 "Both"
"1855" 3741 "E2"
"1856" 3741 "Both"
"1857" 3742 "E2"
"1858" 3743 "Both"
"1859" 3745 "Both"
"1860" 3746 "E2"
"1861" 3746 "Both"
"1862" 3749 "Akt knockout"
"1863" 3750 "E2"
"1864" 3751 "E2"
"1865" 3751 "Both"
"1866" 3753 "E2"
"1867" 3773 "E2"
"1868" 3773 "Akt knockout"
"1869" 3776 "E2"
"1870" 3776 "Both"
"1871" 3778 "Both"
"1872" 3781 "E2"
"1873" 3781 "Both"
"1874" 3785 "E2"
"1875" 3787 "E2"
"1876" 3787 "Akt knockout"
"1877" 3788 "E2"
"1878" 3788 "Both"
"1879" 3790 "E2"
"1880" 3790 "Both"
"1881" 3791 "E2"
"1882" 3791 "Both"
"1883" 3793 "Akt knockout"
"1884" 3794 "Both"
"1885" 3797 "Akt knockout"
"1886" 3798 "Akt knockout"
"1887" 3798 "Both"
"1888" 3802 "E2"
"1889" 3816 "Both"
"1890" 3818 "Akt knockout"
"1891" 3830 "E2"
"1892" 3830 "Akt knockout"
"1893" 3836 "Both"
"1894" 3837 "Akt knockout"
"1895" 3851 "E2"
"1896" 3851 "Both"
"1897" 3854 "E2"
"1898" 3857 "Both"
"1899" 3858 "E2"
"1900" 3858 "Akt knockout"
"1901" 3858 "Both"
"1902" 3861 "Both"
"1903" 3865 "E2"
"1904" 3865 "Akt knockout"
"1905" 3865 "Both"
"1906" 3869 "Both"
"1907" 3879 "Both"
"1908" 3880 "Both"
"1909" 3891 "Akt knockout"
"1910" 3896 "Akt knockout"
"1911" 3898 "Akt knockout"
"1912" 3898 "Both"
"1913" 3899 "E2"
"1914" 3900 "Akt knockout"
"1915" 3905 "E2"
"1916" 3910 "Akt knockout"
"1917" 3912 "Akt knockout"
"1918" 3914 "E2"
"1919" 3920 "Akt knockout"
"1920" 3921 "E2"
"1921" 3921 "Both"
"1922" 3922 "E2"
"1923" 3922 "Both"
"1924" 3923 "E2"
"1925" 3923 "Both"
"1926" 3925 "Akt knockout"
"1927" 3925 "Both"
"1928" 3926 "E2"
"1929" 3926 "Akt knockout"
"1930" 3926 "Both"
"1931" 3931 "E2"
"1932" 3931 "Both"
"1933" 3932 "E2"
"1934" 3932 "Both"
"1935" 3933 "Both"
"1936" 3935 "Both"
"1937" 3936 "Akt knockout"
"1938" 3936 "Both"
"1939" 3941 "E2"
"1940" 3941 "Both"
"1941" 3944 "E2"
"1942" 3944 "Akt knockout"
"1943" 3944 "Both"
"1944" 3945 "E2"
"1945" 3945 "Both"
"1946" 3946 "E2"
"1947" 3947 "E2"
"1948" 3947 "Both"
"1949" 3948 "Akt knockout"
"1950" 3951 "E2"
"1951" 3951 "Akt knockout"
"1952" 3953 "E2"
"1953" 3953 "Both"
"1954" 3954 "E2"
"1955" 3954 "Both"
"1956" 3958 "E2"
"1957" 3958 "Both"
"1958" 3959 "Akt knockout"
"1959" 3960 "Akt knockout"
"1960" 3960 "Both"
"1961" 3961 "E2"
"1962" 3961 "Both"
"1963" 3962 "Akt knockout"
"1964" 3963 "E2"
"1965" 3963 "Akt knockout"
"1966" 3963 "Both"
"1967" 3964 "E2"
"1968" 3964 "Akt knockout"
"1969" 3964 "Both"
"1970" 3966 "Akt knockout"
"1971" 3967 "Akt knockout"
"1972" 3968 "Both"
"1973" 3975 "E2"
"1974" 3975 "Akt knockout"
"1975" 3975 "Both"
"1976" 3979 "E2"
"1977" 3979 "Both"
"1978" 3990 "Both"
"1979" 3994 "E2"
"1980" 3994 "Akt knockout"
"1981" 3994 "Both"
"1982" 4004 "Both"
"1983" 4011 "Akt knockout"
"1984" 4013 "E2"
"1985" 4013 "Akt knockout"
"1986" 4014 "E2"
"1987" 4015 "E2"
"1988" 4015 "Both"
"1989" 4021 "Akt knockout"
"1990" 4022 "Both"
"1991" 4023 "E2"
"1992" 4023 "Both"
"1993" 4024 "Both"
"1994" 4033 "Akt knockout"
"1995" 4033 "Both"
"1996" 4034 "Both"
"1997" 4035 "Both"
"1998" 4036 "Both"
"1999" 4038 "E2"
"2000" 4038 "Both"
"2001" 4040 "E2"
"2002" 4040 "Both"
"2003" 4043 "Both"
"2004" 4044 "E2"
"2005" 4044 "Both"
"2006" 4047 "Akt knockout"
"2007" 4047 "Both"
"2008" 4055 "Both"
"2009" 4060 "Both"
"2010" 4061 "Akt knockout"
"2011" 4061 "Both"
"2012" 4062 "E2"
"2013" 4062 "Akt knockout"
"2014" 4062 "Both"
"2015" 4065 "E2"
"2016" 4065 "Akt knockout"
"2017" 4066 "E2"
"2018" 4066 "Akt knockout"
"2019" 4067 "Both"
"2020" 4069 "E2"
"2021" 4070 "Akt knockout"
"2022" 4075 "E2"
"2023" 4078 "E2"
"2024" 4078 "Both"
"2025" 4080 "E2"
"2026" 4080 "Akt knockout"
"2027" 4080 "Both"
"2028" 4082 "Both"
"2029" 4088 "E2"
"2030" 4088 "Akt knockout"
"2031" 4088 "Both"
"2032" 4092 "E2"
"2033" 4092 "Both"
"2034" 4093 "Both"
"2035" 4095 "E2"
"2036" 4095 "Both"
"2037" 4096 "E2"
"2038" 4096 "Akt knockout"
"2039" 4096 "Both"
"2040" 4102 "E2"
"2041" 4102 "Both"
"2042" 4103 "Akt knockout"
"2043" 4105 "Akt knockout"
"2044" 4105 "Both"
"2045" 4109 "E2"
"2046" 4109 "Akt knockout"
"2047" 4109 "Both"
"2048" 4110 "Akt knockout"
"2049" 4111 "Akt knockout"
"2050" 4111 "Both"
"2051" 4112 "E2"
"2052" 4112 "Both"
"2053" 4113 "E2"
"2054" 4113 "Both"
"2055" 4114 "E2"
"2056" 4114 "Akt knockout"
"2057" 4114 "Both"
"2058" 4115 "Akt knockout"
"2059" 4115 "Both"
"2060" 4116 "Akt knockout"
"2061" 4117 "E2"
"2062" 4117 "Both"
"2063" 4118 "Both"
"2064" 4119 "E2"
"2065" 4119 "Akt knockout"
"2066" 4119 "Both"
"2067" 4129 "E2"
"2068" 4129 "Both"
"2069" 4131 "E2"
"2070" 4131 "Both"
"2071" 4132 "E2"
"2072" 4132 "Both"
"2073" 4133 "E2"
"2074" 4133 "Both"
"2075" 4137 "Akt knockout"
"2076" 4145 "E2"
"2077" 4146 "Akt knockout"
"2078" 4149 "E2"
"2079" 4151 "E2"
"2080" 4156 "Both"
"2081" 4157 "E2"
"2082" 4157 "Both"
"2083" 4160 "Akt knockout"
"2084" 4164 "Akt knockout"
"2085" 4169 "Both"
"2086" 4179 "Both"
"2087" 4188 "E2"
"2088" 4189 "Akt knockout"
"2089" 4190 "E2"
"2090" 4190 "Akt knockout"
"2091" 4190 "Both"
"2092" 4200 "E2"
"2093" 4200 "Both"
"2094" 4201 "E2"
"2095" 4201 "Akt knockout"
"2096" 4201 "Both"
"2097" 4204 "Akt knockout"
"2098" 4208 "E2"
"2099" 4208 "Both"
"2100" 4209 "Akt knockout"
"2101" 4211 "E2"
"2102" 4213 "E2"
"2103" 4213 "Both"
"2104" 4214 "Both"
"2105" 4216 "E2"
"2106" 4216 "Both"
